survey_id,survey_submitted_at,trip_start_date,trip_finish_date,length_of_stay,hotel_name,hotel_category_number,hotel_code,hotel_trip_other_name,hotel_trip_other_name_2,hotel_trip_other_name_3,hotel_any_other,hotel_ritz_carlton,hotel_super_eight,hotel_embassy_suites,hotel_days_inn,hotel_hampton_inn,hotel_quality_inn,hotel_marriott,hotel_holiday_inn,hotel_omni,hotel_hilton,hotel_millenium,hotel_radisson,hotel_hyatt,hotel_fairfield_inn,hotel_ramada_inn,hotel_drury_inn,hotel_four_seasons,hotel_best_western,hotel_past_other_name_1,hotel_past_other_name_2,hotel_past_other_name_3,hotel_past_other_name_4,hotel_past_other_name_5,hotel_past_other_name_6,hotel_past_other_name_7,hotel_past_other_name_8,hotel_selection_cost,hotel_selection_bar,hotel_selection_distance_to_parks,hotel_selection_in_room_dining,hotel_selection_food_court,hotel_selection_sit_down_dining,hotel_selection_fine_dining,hotel_selection_parks_shuttle,hotel_selection_airport_shuttle,hotel_selection_in_room_kitchen,hotel_selection_room_size,hotel_selection_multiple_bedroom_suites,hotel_selection_pool,hotel_selection_theme,hotel_selection_kids_activities,hotel_selection_location_on_property,hotel_selection_other_string,hotel_selection_other_string_2,hotel_selection_other_string_3,hotel_selection_other_rating,hotel_satisfied_room_cleanliness,hotel_satisfied_room_size,hotel_satisfied_room_quietness,hotel_satisfied_beds_pillows,hotel_satisfied_pool_size,hotel_satisfied_pool_crowds,hotel_satisfied_pool_cleanliness,hotel_satisfied_parks_shuttle,hotel_satisfied_airport_shuttle,hotel_satisfied_check_in_out_process,hotel_satisfied_staff,hotel_satisfied_recreation_amenities,hotel_satisfied_food_court_overall,hotel_satisfied_food_court_value,hotel_satisfied_find_your_way_around,hotel_satisfied_child_services,hotel_satisfied_sit_down_dining,hotel_satisfaction_code,hotel_satisfaction_code_num,hotel_stay_again,hotel_recommendation_code,hotel_recommendation_code_num,hotel_room_number,hotel_room_number_2,hotel_room_number_3,hotel_room_connecting,hotel_room_connecting_room_number,hotel_room_connecting_room_number_2,hotel_room_bed_code,user_id,party_members,town_city,state_province,international_country,distance_to_Disney,how_many_trips,ip_address,normalized_hotel_selection_cost,normalized_hotel_selection_bar,normalized_hotel_selection_distance_to_parks,normalized_hotel_selection_in_room_dining,normalized_hotel_selection_food_court,normalized_hotel_selection_sit_down_dining,normalized_hotel_selection_fine_dining,normalized_hotel_selection_parks_shuttle,normalized_hotel_selection_airport_shuttle,normalized_hotel_selection_in_room_kitchen,normalized_hotel_selection_room_size,normalized_hotel_selection_multiple_bedroom_suites,normalized_hotel_selection_pool,normalized_hotel_selection_theme,normalized_hotel_selection_kids_activities,normalized_hotel_selection_location_on_property,normalized_hotel_satisfied_room_cleanliness,normalized_hotel_satisfied_room_size,normalized_hotel_satisfied_room_quietness,normalized_hotel_satisfied_beds_pillows,normalized_hotel_satisfied_pool_size,normalized_hotel_satisfied_pool_crowds,normalized_hotel_satisfied_pool_cleanliness,normalized_hotel_satisfied_parks_shuttle,normalized_hotel_satisfied_airport_shuttle,normalized_hotel_satisfied_check_in_out_process,normalized_hotel_satisfied_staff,normalized_hotel_satisfied_recreation_amenities,normalized_hotel_satisfied_food_court_overall,normalized_hotel_satisfied_food_court_value,normalized_hotel_satisfied_find_your_way_around,normalized_hotel_satisfied_child_services,normalized_hotel_satisfied_sit_down_dining,normalized_hotel_satisfaction_code_num,party_size,num_males,num_females,one_and_under,two_to_four,five_to_eight,nine_to_tweleve,thirteen_to_seventeen,eighteen_to_twenty,twentyone_to_twentyfive,twentysix_to_thirtyfive,thirtysix_to_fifty,fiftyone_to_sixtyfive,over_sixtyfive,perc_num_males,perc_num_females,perc_under_18,perc_over_18,room_view,season,disney_season_1,disney_season_2,disney_season_3,disney_season_4,Cluster By hotel_category_number,Distance By hotel_category_number,,,,
33040, 2018-05-23T02:01:48Z, 4/29/2018, 5/4/2018,5, Boulder Ridge Villas at Disneys Wilderness Lodge,4, ORL018,,,,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,1,3,1,1,1,1,1,1,5,5,1,5,5,1,3, Atmosphere,,,5,3,5,5,2,4,5,5,,,5,5,5,,,,,, somewhat_satisfied,4,1, may_recommend,4,1569,,,1,,, other,535023, F12|F36|F50|M10|M36, Pineville, LA, USA,701,11, 173.216.188.166,-3.008318265,-0.564769749,-0.857670274,-0.378088489,-1.811415168,-1.432934453,-0.681434599,-3.12828479,-2.282545337,2.90355515,1.809393939,-1.144778044,1.650185048,1.631570928,-0.670839038,-0.781453209,-1.493362589,0.792669463,0.861154273,-2.21831219,-0.213365954,0.91174132,0.482083389,,,0.602173426,0.557529132,1.160112855,,,,,,-0.613176419,5,2,3,0,0,0,2,0,0,0,0,3,0,0,0.4,0.6,0.4,0.6,, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,2,17.27057026,,,,
29757, 2018-02-04T20:19:50Z, 12/19/2017, 12/23/2017,4, Boulder Ridge Villas at Disneys Wilderness Lodge,4, ORL018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,2,3,1,3,3,1,5,2,1,4,2,5,4,3,5,,,,,5,4,5,4,5,5,5,5,,4,5,5,2,3,4,3,5, very_satisfied,5,1, will_definitely_recommend,5,3563,,,0,,, other,272024,,, GA, USA,443,12, 97.80.128.235,-0.008318265,0.435230251,-0.857670274,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,-1.282545337,-1.09644485,0.809393939,-0.144778044,1.650185048,0.631570928,1.329160962,1.218546791,0.506637411,-0.207330537,0.861154273,-0.21831219,0.786634046,0.91174132,0.482083389,1.141778721,,-0.397826574,0.557529132,1.160112855,-1.649684874,-0.431327884,-0.180061385,-0.288270378,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,, woods, fall, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,1,3.999257763,,,,
27600, 2017-11-24T16:01:27Z, 11/12/2017, 11/18/2017,6, Boulder Ridge Villas at Disneys Wilderness Lodge,4, ORL018,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,5,1,1,1,1,5,5,5,5,5,5,4,4,3,,,,,5,5,5,3,5,5,5,4,5,5,5,5,4,4,5,4,4, very_satisfied,5,1, will_definitely_recommend,5,4519,,,0,,,,545725,, Issaquah, WA, USA,3181,3,,-1.008318265,-0.564769749,1.142329726,-0.378088489,-1.811415168,-1.432934453,-0.681434599,0.87171521,1.717454663,2.90355515,1.809393939,2.855221956,1.650185048,0.631570928,2.329160962,-0.781453209,0.506637411,0.792669463,0.861154273,-1.21831219,0.786634046,0.91174132,0.482083389,0.141778721,0.772049287,0.602173426,0.557529132,1.160112855,0.350315126,0.568672116,0.819938615,0.711729622,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,, pool, fall, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,1,9.312685181,,,,
29611, 2018-01-31T15:46:35Z, 1/22/2018, 1/27/2018,5, Boulder Ridge Villas at Disneys Wilderness Lodge,4, ORL018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,3,2,1,3,4,3,3,4,4,4,3,4,2,4,,,,,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,2,5, very_satisfied,5,1, will_definitely_recommend,5,3530,,,0,,, king_daybed,236665,, New Braunfels, TX, USA,1131,15, 199.59.33.127,-1.008318265,-0.564769749,-0.857670274,0.621911511,-1.811415168,0.567065547,2.318565401,-1.12828479,-0.282545337,1.90355515,0.809393939,1.855221956,-0.349814952,0.631570928,0.329160962,0.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,0.141778721,0.772049287,0.602173426,0.557529132,1.160112855,0.350315126,0.568672116,0.819938615,-1.288270378,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,, woods, winter, Epcots Festival of the Arts,,,,4,16.805085,,,,
30205, 2018-02-14T15:25:40Z, 2/3/2018, 2/11/2018,8, Copper Creek Villas & Cabins at Disneys Wilderness Lodge,4, ORL247,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,4,1,3,3,1,5,5,3,4,3,4,4,3,4,,,,,5,4,4,5,4,4,5,5,4,5,5,4,4,3,5,,, very_satisfied,5,1, will_definitely_recommend,5,5123,,,1,,, queen_daybed,168769, F10|F61|M9, Roseville, CA, USA,2895,25, 73.185.71.247,-1.008318265,-0.564769749,0.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,0.90355515,0.809393939,0.855221956,0.650185048,0.631570928,1.329160962,0.218546791,0.506637411,-0.207330537,-0.138845727,0.78168781,-0.213365954,-0.08825868,0.482083389,1.141778721,-0.227950713,0.602173426,0.557529132,0.160112855,0.350315126,-0.431327884,0.819938615,,,0.386823581,3,1,2,0,0,0,2,0,0,0,0,0,1,0,0.333333333,0.666666667,0.666666667,0.333333333, woods, winter, Epcots Festival of the Arts, Disneys Fairy Tale Weddings Showcase,,,1,4.269643887,,,,
33907, 2018-06-21T20:17:00Z, 6/5/2018, 6/9/2018,4, Copper Creek Villas & Cabins at Disneys Wilderness Lodge,4, ORL247,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,5,1,3,3,1,5,5,3,5,2,5,5,1,5,,,,,5,3,2,5,4,5,5,3,5,5,5,3,3,3,5,1,3, somewhat_satisfied,4,1, may_recommend,4,,,,0,,, suite,354736, F1|F1|F32|F38|F66|M3|M33|M38|M65,,,,,60, 73.22.249.228,-1.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,0.90355515,1.809393939,-0.144778044,1.650185048,1.631570928,-0.670839038,1.218546791,0.506637411,-1.207330537,-2.138845727,0.78168781,-0.213365954,0.91174132,0.482083389,-0.858221279,0.772049287,0.602173426,0.557529132,-0.839887145,-0.649684874,-0.431327884,0.819938615,-2.288270378,-0.889205792,-0.613176419,9,4,5,2,1,0,0,0,0,0,2,2,1,1,0.444444444,0.555555556,0.333333333,0.666666667,, spring,,,,,4,5.510619497,,,,
29956, 2018-02-08T19:23:30Z, 1/30/2018, 2/4/2018,5, Copper Creek Villas & Cabins at Disneys Wilderness Lodge,4, ORL247,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Kingsmill,,,,,,,,4,1,5,1,2,3,1,5,3,5,5,5,5,5,1,5,,,,,5,5,4,4,5,5,4,4,2,5,5,5,4,3,5,3,1, very_satisfied,5,1, will_definitely_recommend,5,4124,,,1,4122,, suite,298524,, Wilmington, DE, USA,958,8, 76.99.183.103,-0.008318265,-0.564769749,1.142329726,-0.378088489,-0.811415168,0.567065547,-0.681434599,0.87171521,-0.282545337,2.90355515,1.809393939,2.855221956,1.650185048,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,-0.138845727,-0.21831219,0.786634046,0.91174132,-0.517916611,0.141778721,-2.227950713,0.602173426,0.557529132,1.160112855,0.350315126,-0.431327884,0.819938615,-0.288270378,-2.889205792,0.386823581,,,,,,,,,,,,,,,,,,, woods, winter, Epcots Festival of the Arts,,,,4,5.102238543,,,,
30070, 2018-02-12T00:37:30Z, 12/29/2017, 1/3/2018,5, Copper Creek Villas & Cabins at Disneys Wilderness Lodge,4, ORL247,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,2,1,5,3,1,5,3,5,1,4,5,5,4,5,1,5,,,,,5,4,5,5,4,5,5,5,,5,5,4,5,4,5,,5, very_satisfied,5,1, will_definitely_recommend,5,,,,,,, suite,265467,, Apollo, PA, USA,974,7, 71.60.190.229,-2.008318265,-0.564769749,1.142329726,1.621911511,-1.811415168,2.567065547,1.318565401,0.87171521,-2.282545337,1.90355515,1.809393939,2.855221956,0.650185048,1.631570928,-0.670839038,1.218546791,0.506637411,-0.207330537,0.861154273,0.78168781,-0.213365954,0.91174132,0.482083389,1.141778721,,0.602173426,0.557529132,0.160112855,1.350315126,0.568672116,0.819938615,,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,,, winter, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,3,16.22477627,,,,
39885, 2019-01-08T20:20:22Z, 11/9/2018, 11/18/2018,9, Copper Creek Villas & Cabins at Disneys Wilderness Lodge,4, ORL247,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,4,4,2,3,3,1,1,3,3,1,4,4,2,4,,,,,5,3,3,4,4,5,5,,,5,4,5,4,3,5,,4, very_satisfied,5,1, will_definitely_recommend,5,2111,,,1,2109,, queen_daybed,542335,, Clinton, NJ, USA,1032,10, 63.138.220.98,-2.008318265,0.435230251,0.142329726,2.621911511,-0.811415168,0.567065547,1.318565401,-3.12828479,-2.282545337,0.90355515,-0.190606061,-1.144778044,0.650185048,0.631570928,0.329160962,0.218546791,0.506637411,-1.207330537,-1.138845727,-0.21831219,-0.213365954,0.91174132,0.482083389,,,0.602173426,-0.442470868,1.160112855,0.350315126,-0.431327884,0.819938615,,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,, woods, fall, Epcots International Food and Wine Festival, Mickeys Very Merry Christmas Party,,,3,17.76833061,,,,
27355, 2017-11-17T15:51:51Z, 10/29/2017, 11/11/2017,13, Copper Creek Villas & Cabins at Disneys Wilderness Lodge,4, ORL247,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1, Saratoga Springs,,,,,,,,2,2,3,3,3,4,2,3,4,5,3,1,4,3,3,4,,,,,5,5,3,4,4,4,5,4,4,5,5,,4,4,5,,4, very_satisfied,5,1, will_definitely_recommend,5,5125,,,1,5123,, king,6399,, Forest City, NC, USA,611,20,,-2.008318265,0.435230251,-0.857670274,1.621911511,0.188584832,1.567065547,0.318565401,-1.12828479,0.717454663,2.90355515,-0.190606061,-1.144778044,0.650185048,-0.368429072,1.329160962,0.218546791,0.506637411,0.792669463,-1.138845727,-0.21831219,-0.213365954,-0.08825868,0.482083389,0.141778721,-0.227950713,0.602173426,0.557529132,,0.350315126,0.568672116,0.819938615,,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,, woods, fall, Mickeys Not So Scary Halloween Party, Epcots International Food and Wine Festival, Disney-Pixars Coco Family Celebration,,3,11.54317439,,,,
34411, 2018-07-12T00:48:24Z, 6/28/2018, 7/7/2018,9, Copper Creek Villas & Cabins at Disneys Wilderness Lodge,4, ORL247,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,3,1,5,3,2,5,3,5,5,2,4,4,3,5,1,5, Room Comfort,,,5,3,3,2,2,3,5,4,4,1,5,3,3,4,3,4,3,2, somewhat_dissatisfied,2,1, may_recommend,4,2107,,,0,,, king_daybed,445646,,,,,,6, 69.142.128.225,-1.008318265,-0.564769749,1.142329726,1.621911511,-0.811415168,2.567065547,1.318565401,0.87171521,1.717454663,-0.09644485,0.809393939,1.855221956,-0.349814952,1.631570928,-0.670839038,1.218546791,-1.493362589,-1.207330537,-2.138845727,-2.21831219,-1.213365954,0.91174132,-0.517916611,0.141778721,-3.227950713,0.602173426,-1.442470868,-0.839887145,0.350315126,-0.431327884,-0.180061385,-0.288270378,-1.889205792,-2.613176419,,,,,,,,,,,,,,,,,,, woods, summer,,,,,3,11.19571458,,,,
39330, 2018-12-21T03:07:53Z, 12/7/2018, 12/16/2018,9, Disneys All-Star Movies Resort,1, ORL237,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,2,5,1,5,1,1,5,5,1,2,1,2,5,1,5,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, very_satisfied,5,1, may_recommend,4,8818,,,0,,, two_queen,576717, M23, Uxbridge, Ontario, Canada,1296,6, 174.88.32.201,0.991681735,0.435230251,1.142329726,-0.378088489,2.188584832,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-1.190606061,-1.144778044,-1.349814952,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,1.160112855,1.350315126,1.568672116,0.819938615,1.711729622,1.110794208,0.386823581,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1, preferred, fall, Epcots International Festival of the Holidays, Mickeys Very Merry Christmas Party, 90 Years of Mickey Mouse,,1,10.86668201,,,,
32260, 2018-04-27T19:09:12Z, 4/24/2018, 4/24/2018,1, Disneys All-Star Movies Resort,1, ORL237,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,5,3,1,4,1,1,5,1,1,3,1,4,2,1,5,,,,,4,4,4,4,2,3,4,4,,5,5,3,4,3,3,,, somewhat_satisfied,4,0, netural,3,2804,,,1,,, two_double,273251, M59, Katonah, NY, USA,1228,10, 24.190.117.177,0.991681735,3.435230251,-0.857670274,-0.378088489,1.188584832,-1.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,-0.190606061,-1.144778044,0.650185048,-1.368429072,-0.670839038,1.218546791,-0.493362589,-0.207330537,-0.138845727,-0.21831219,-2.213365954,-1.08825868,-0.517916611,0.141778721,,0.602173426,0.557529132,-0.839887145,0.350315126,-0.431327884,-1.180061385,,,-0.613176419,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1, standard, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,1,34.45004318,,,,
37250, 2018-10-17T23:52:49Z, 10/11/2018, 10/14/2018,3, Disneys All-Star Movies Resort,1, ORL237,,,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,5,3,5,1,1,1,1,5,1,1,1,1,3,2,1,3,,,,,4,2,3,2,4,5,5,5,,3,5,,2,2,4,,, somewhat_satisfied,4,1, may_recommend,4,3702,,,,,, two_double,649252, M41, Charleston, SC, USA,445,5, 45.22.1.4,0.991681735,1.435230251,1.142329726,-0.378088489,-1.811415168,-1.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,-2.190606061,-1.144778044,-0.349814952,-1.368429072,-0.670839038,-0.781453209,-0.493362589,-2.207330537,-1.138845727,-2.21831219,-0.213365954,0.91174132,0.482083389,1.141778721,,-1.397826574,0.557529132,,-1.649684874,-1.431327884,-0.180061385,,,-0.613176419,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1, standard, fall, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,2,15.84243112,,,,
29668, 2018-02-01T19:42:12Z, 1/7/2018, 1/13/2018,6, Disneys All-Star Movies Resort,1, ORL237,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Clarion,,,,,,,,5,1,3,1,4,2,1,5,1,1,1,1,5,4,2,2,,,,,5,4,4,4,5,5,5,5,,5,5,,4,3,4,,, very_satisfied,5,1, will_definitely_recommend,5,9828,,,0,,, two_double,589738, F5|F35|M7|M31, Hillsville, VA, USA,755,16, 73.120.33.36,0.991681735,-0.564769749,-0.857670274,-0.378088489,1.188584832,-0.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,-2.190606061,-1.144778044,1.650185048,0.631570928,0.329160962,-1.781453209,0.506637411,-0.207330537,-0.138845727,-0.21831219,0.786634046,0.91174132,0.482083389,1.141778721,,0.602173426,0.557529132,,0.350315126,-0.431327884,-0.180061385,,,0.386823581,4,2,2,0,0,2,0,0,0,0,2,0,0,0,0.5,0.5,0.5,0.5, preferred, winter, Walt Disney World Marathon Weekend,,,,1,11.18070419,,,,
35076, 2018-08-14T14:22:54Z, 6/12/2018, 6/16/2018,4, Disneys All-Star Movies Resort,1, ORL237,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,2,1,3,2,1,5,2,1,2,1,2,3,1,2,,,,,5,3,4,4,5,1,5,3,,5,5,4,,,3,,, very_satisfied,5,1, may_recommend,4,7720,,,,,, two_double,81481,, Fayetteville, AR, USA,928,8, 184.180.84.10,0.991681735,-0.564769749,-1.857670274,-0.378088489,0.188584832,-0.432934453,-0.681434599,0.87171521,-1.282545337,-1.09644485,-1.190606061,-1.144778044,-1.349814952,-0.368429072,-0.670839038,-1.781453209,0.506637411,-1.207330537,-0.138845727,-0.21831219,0.786634046,-3.08825868,0.482083389,-0.858221279,,0.602173426,0.557529132,0.160112855,,,-1.180061385,,,0.386823581,,,,,,,,,,,,,,,,,,, standard, spring,,,,,2,3.986338598,,,,
33796, 2018-06-18T16:22:38Z, 6/15/2018, 6/15/2018,1, Disneys All-Star Movies Resort,1, ORL237,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,4,1,5,4,4,4,2,5,1,2,4,1,5,4,3,5,,,,,3,1,1,3,4,5,5,5,5,5,5,4,4,3,5,3,4, somewhat_satisfied,4,0, probably_wont_recommend,2,,,,1,,, two_double,620240,, Houston, TX, USA,1131,1, 174.235.150.246,-0.008318265,-0.564769749,1.142329726,2.621911511,1.188584832,1.567065547,0.318565401,0.87171521,-2.282545337,-0.09644485,0.809393939,-1.144778044,1.650185048,0.631570928,1.329160962,1.218546791,-1.493362589,-3.207330537,-3.138845727,-1.21831219,-0.213365954,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,0.160112855,0.350315126,-0.431327884,0.819938615,-0.288270378,0.110794208,-0.613176419,,,,,,,,,,,,,,,,,,,, spring,,,,,5,25.56513737,,,,
34228, 2018-07-03T16:56:54Z, 6/27/2018, 6/27/2018,1, Disneys All-Star Movies Resort,1, ORL237,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,4,1,2,1,1,5,5,1,1,1,3,2,1,3,,,,,3,3,4,4,3,3,4,4,4,4,4,2,2,2,3,1,1, neither,3,1, netural,3,3720,,,0,,, two_double,386362,, Sterling Heights, MI, USA,1218,24, 35.128.63.196,0.991681735,-0.564769749,0.142329726,-0.378088489,-0.811415168,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-2.190606061,-1.144778044,-0.349814952,-1.368429072,-0.670839038,-0.781453209,-1.493362589,-1.207330537,-0.138845727,-0.21831219,-1.213365954,-1.08825868,-0.517916611,0.141778721,-0.227950713,-0.397826574,-0.442470868,-1.839887145,-1.649684874,-1.431327884,-1.180061385,-2.288270378,-2.889205792,-1.613176419,,,,,,,,,,,,,,,,,,, standard, summer,,,,,2,4.126213787,,,,
38719, 2018-12-05T02:57:34Z, 11/14/2018, 11/17/2018,3, Disneys All-Star Music Resort,1, ORL236,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,1,1,3,1,2,3,1,5,4,1,1,3,1,1,,,,,4,4,5,4,4,4,4,4,4,5,5,4,4,3,4,4,4, very_satisfied,5,1, will_definitely_recommend,5,,,,1,,, king,655351, F55, Bedford, TX, USA,1131,10, 107.131.98.196,0.991681735,-0.564769749,-2.857670274,-0.378088489,0.188584832,-1.432934453,0.318565401,-1.12828479,-2.282545337,2.90355515,0.809393939,-1.144778044,-2.349814952,-0.368429072,-0.670839038,-2.781453209,-0.493362589,-0.207330537,0.861154273,-0.21831219,-0.213365954,-0.08825868,-0.517916611,0.141778721,-0.227950713,0.602173426,0.557529132,0.160112855,0.350315126,-0.431327884,-0.180061385,0.711729622,0.110794208,0.386823581,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,, fall, Mickeys Very Merry Christmas Party,,,,2,40.59089701,,,,
32743, 2018-05-13T15:17:52Z, 5/2/2018, 5/10/2018,8, Disneys All-Star Music Resort,1, ORL236, Disneys Port Orleans Resort - Riverside,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,3,1,4,2,1,5,5,3,4,1,5,4,2,4,,,,,4,4,4,5,4,5,4,4,5,5,4,4,3,3,4,4,, very_satisfied,5,1, will_definitely_recommend,5,,,,1,,, two_double,416408, F9, Calgary, Alberta, Canada,2796,3, 75.155.76.229,-0.008318265,-0.564769749,-0.857670274,-0.378088489,1.188584832,-0.432934453,-0.681434599,0.87171521,1.717454663,0.90355515,0.809393939,-1.144778044,1.650185048,0.631570928,0.329160962,0.218546791,-0.493362589,-0.207330537,-0.138845727,0.78168781,-0.213365954,0.91174132,-0.517916611,0.141778721,0.772049287,0.602173426,-0.442470868,0.160112855,-0.649684874,-0.431327884,-0.180061385,0.711729622,,0.386823581,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,1,6.881933948,,,,
34962, 2018-08-09T18:07:18Z, 8/1/2018, 8/3/2018,2, Disneys All-Star Music Resort,1, ORL236,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,5,1,5,1,4,1,1,5,5,1,3,1,5,3,1,1,,,,,5,3,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5, very_satisfied,5,1, will_definitely_recommend,5,7462,,,1,7461,, two_double,555681, F20|F41|F44, Wind Gap, PA, USA,974,10, 204.186.251.110,0.991681735,-0.564769749,1.142329726,-0.378088489,1.188584832,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,1.650185048,-0.368429072,-0.670839038,-2.781453209,0.506637411,-1.207330537,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,-0.397826574,-0.442470868,1.160112855,1.350315126,0.568672116,0.819938615,1.711729622,1.110794208,0.386823581,3,0,3,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1, standard, summer,,,,,1,10.89350937,,,,
27913, 2017-12-05T19:32:28Z, 12/4/2017, 12/4/2017,1, Disneys All-Star Music Resort,1, ORL236,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,2,2,3,1,1,5,5,1,3,1,3,4,4,1,,,,,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,,, very_satisfied,5,1, will_definitely_recommend,5,3416,,,0,,, two_double,464826,, North Conway, NH, USA,1351,15,,0.991681735,-0.564769749,-1.857670274,0.621911511,0.188584832,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,-0.349814952,0.631570928,2.329160962,-2.781453209,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,-0.839887145,-0.649684874,-0.431327884,0.819938615,,,0.386823581,,,,,,,,,,,,,,,,,,, standard, fall, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,1,22.04983956,,,,
